Time,kpt,Temperature,Humidity,Rain,day_of_week,day_off,Month,Day,Hour,Minute
2024-07-31 02:00:00+08:00,342,27.8,89,0.0,3,0,7,31,2,0
2024-07-31 02:15:00+08:00,359,27.8,89,0.0,3,0,7,31,2,15
2024-07-31 02:30:00+08:00,362,27.8,89,0.0,3,0,7,31,2,30
2024-07-31 02:45:00+08:00,350,27.8,89,0.0,3,0,7,31,2,45
2024-07-31 03:00:00+08:00,338,27.5,91,0.0,3,0,7,31,3,0
2024-07-31 03:15:00+08:00,341,27.5,91,0.0,3,0,7,31,3,15
2024-07-31 03:30:00+08:00,337,27.5,91,0.0,3,0,7,31,3,30
2024-07-31 03:45:00+08:00,333,27.5,91,0.0,3,0,7,31,3,45
2024-07-31 04:00:00+08:00,331,27.1,93,0.0,3,0,7,31,4,0
2024-07-31 04:15:00+08:00,328,27.1,93,0.0,3,0,7,31,4,15
2024-07-31 04:30:00+08:00,314,27.1,93,0.0,3,0,7,31,4,30
2024-07-31 04:45:00+08:00,312,27.1,93,0.0,3,0,7,31,4,45
2024-07-31 05:00:00+08:00,305,27.3,91,0.0,3,0,7,31,5,0
2024-07-31 05:15:00+08:00,301,27.3,91,0.0,3,0,7,31,5,15
2024-07-31 05:30:00+08:00,295,27.3,91,0.0,3,0,7,31,5,30
2024-07-31 05:45:00+08:00,310,27.3,91,0.0,3,0,7,31,5,45
2024-07-31 06:00:00+08:00,310,27.4,92,0.0,3,0,7,31,6,0
2024-07-31 06:15:00+08:00,293,27.4,92,0.0,3,0,7,31,6,15
2024-07-31 06:30:00+08:00,273,27.4,92,0.0,3,0,7,31,6,30
2024-07-31 06:45:00+08:00,244,27.4,92,0.0,3,0,7,31,6,45
2024-07-31 07:00:00+08:00,221,29.1,84,0.0,3,0,7,31,7,0
2024-07-31 07:15:00+08:00,192,29.1,84,0.0,3,0,7,31,7,15
2024-07-31 07:30:00+08:00,167,29.1,84,0.0,3,0,7,31,7,30
2024-07-31 07:45:00+08:00,156,29.1,84,0.0,3,0,7,31,7,45
2024-07-31 08:00:00+08:00,126,30.0,74,0.0,3,0,7,31,8,0
2024-07-31 08:15:00+08:00,129,30.0,74,0.0,3,0,7,31,8,15
2024-07-31 08:30:00+08:00,120,30.0,74,0.0,3,0,7,31,8,30
2024-07-31 08:45:00+08:00,136,30.0,74,0.0,3,0,7,31,8,45
2024-07-31 09:00:00+08:00,140,30.6,69,0.0,3,0,7,31,9,0
2024-07-31 09:15:00+08:00,114,30.6,69,0.0,3,0,7,31,9,15
2024-07-31 09:30:00+08:00,120,30.6,69,0.0,3,0,7,31,9,30
2024-07-31 09:45:00+08:00,120,30.6,69,0.0,3,0,7,31,9,45
2024-07-31 10:00:00+08:00,110,31.8,67,0.0,3,0,7,31,10,0
2024-07-31 10:15:00+08:00,106,31.8,67,0.0,3,0,7,31,10,15
2024-07-31 10:30:00+08:00,113,31.8,67,0.0,3,0,7,31,10,30
2024-07-31 10:45:00+08:00,97,31.8,67,0.0,3,0,7,31,10,45
2024-07-31 11:00:00+08:00,146,33.1,62,0.0,3,0,7,31,11,0
2024-07-31 11:15:00+08:00,255,33.1,62,0.0,3,0,7,31,11,15
2024-07-31 11:30:00+08:00,144,33.1,62,0.0,3,0,7,31,11,30
2024-07-31 11:45:00+08:00,310,33.1,62,0.0,3,0,7,31,11,45
2024-07-31 12:00:00+08:00,337,32.7,66,0.0,3,0,7,31,12,0
2024-07-31 12:15:00+08:00,354,32.7,66,0.0,3,0,7,31,12,15
2024-07-31 12:30:00+08:00,402,32.7,66,0.0,3,0,7,31,12,30
2024-07-31 12:45:00+08:00,259,32.7,66,0.0,3,0,7,31,12,45
2024-07-31 13:00:00+08:00,146,32.6,65,0.0,3,0,7,31,13,0
2024-07-31 13:15:00+08:00,446,32.6,65,0.0,3,0,7,31,13,15
2024-07-31 13:30:00+08:00,402,32.6,65,0.0,3,0,7,31,13,30
2024-07-31 13:45:00+08:00,341,32.6,65,0.0,3,0,7,31,13,45
2024-07-31 14:00:00+08:00,349,32.5,69,0.0,3,0,7,31,14,0
2024-07-31 14:15:00+08:00,309,32.5,69,0.0,3,0,7,31,14,15
2024-07-31 14:30:00+08:00,280,32.5,69,0.0,3,0,7,31,14,30
2024-07-31 14:45:00+08:00,297,32.5,69,0.0,3,0,7,31,14,45
2024-07-31 15:00:00+08:00,585,32.1,71,0.0,3,0,7,31,15,0
2024-07-31 15:15:00+08:00,555,32.1,71,0.0,3,0,7,31,15,15
2024-07-31 15:30:00+08:00,581,32.1,71,0.0,3,0,7,31,15,30
2024-07-31 15:45:00+08:00,569,32.1,71,0.0,3,0,7,31,15,45
2024-07-31 16:00:00+08:00,546,31.5,72,0.0,3,0,7,31,16,0
2024-07-31 16:15:00+08:00,512,31.5,72,0.0,3,0,7,31,16,15
2024-07-31 16:30:00+08:00,497,31.5,72,0.0,3,0,7,31,16,30
2024-07-31 16:45:00+08:00,488,31.5,72,0.0,3,0,7,31,16,45
2024-07-31 17:00:00+08:00,471,30.9,73,0.0,3,0,7,31,17,0
2024-07-31 17:15:00+08:00,469,30.9,73,0.0,3,0,7,31,17,15
2024-07-31 17:30:00+08:00,448,30.9,73,0.0,3,0,7,31,17,30
2024-07-31 17:45:00+08:00,480,30.9,73,0.0,3,0,7,31,17,45
2024-07-31 18:00:00+08:00,486,30.3,75,0.0,3,0,7,31,18,0
2024-07-31 18:15:00+08:00,482,30.3,75,0.0,3,0,7,31,18,15
2024-07-31 18:30:00+08:00,472,30.3,75,0.0,3,0,7,31,18,30
2024-07-31 18:45:00+08:00,457,30.3,75,0.0,3,0,7,31,18,45
2024-07-31 19:00:00+08:00,440,29.9,79,0.0,3,0,7,31,19,0
2024-07-31 19:15:00+08:00,442,29.9,79,0.0,3,0,7,31,19,15
2024-07-31 19:30:00+08:00,444,29.9,79,0.0,3,0,7,31,19,30
2024-07-31 19:45:00+08:00,452,29.9,79,0.0,3,0,7,31,19,45
2024-07-31 20:00:00+08:00,458,29.8,82,0.0,3,0,7,31,20,0
2024-07-31 20:15:00+08:00,452,29.8,82,0.0,3,0,7,31,20,15
2024-07-31 20:30:00+08:00,443,29.8,82,0.0,3,0,7,31,20,30
2024-07-31 20:45:00+08:00,438,29.8,82,0.0,3,0,7,31,20,45
2024-07-31 21:00:00+08:00,441,29.7,86,0.0,3,0,7,31,21,0
2024-07-31 21:15:00+08:00,425,29.7,86,0.0,3,0,7,31,21,15
2024-07-31 21:30:00+08:00,416,29.7,86,0.0,3,0,7,31,21,30
2024-07-31 21:45:00+08:00,414,29.7,86,0.0,3,0,7,31,21,45
2024-07-31 22:00:00+08:00,405,29.3,86,0.0,3,0,7,31,22,0
2024-07-31 22:15:00+08:00,402,29.3,86,0.0,3,0,7,31,22,15
2024-07-31 22:30:00+08:00,401,29.3,86,0.0,3,0,7,31,22,30
2024-07-31 22:45:00+08:00,390,29.3,86,0.0,3,0,7,31,22,45
2024-07-31 23:00:00+08:00,381,29.1,87,0.0,3,0,7,31,23,0
2024-07-31 23:15:00+08:00,381,29.1,87,0.0,3,0,7,31,23,15
2024-07-31 23:30:00+08:00,385,29.1,87,0.0,3,0,7,31,23,30
2024-07-31 23:45:00+08:00,383,29.1,87,0.0,3,0,7,31,23,45
2024-08-01 00:00:00+08:00,375,28.9,86,0.0,4,0,8,1,0,0
2024-08-01 00:15:00+08:00,374,28.9,86,0.0,4,0,8,1,0,15
2024-08-01 00:30:00+08:00,377,28.9,86,0.0,4,0,8,1,0,30
2024-08-01 00:45:00+08:00,369,28.9,86,0.0,4,0,8,1,0,45
2024-08-01 01:00:00+08:00,366,28.6,86,0.0,4,0,8,1,1,0
2024-08-01 01:15:00+08:00,397,28.6,86,0.0,4,0,8,1,1,15
2024-08-01 01:30:00+08:00,499,28.6,86,0.0,4,0,8,1,1,30
2024-08-01 01:45:00+08:00,494,28.6,86,0.0,4,0,8,1,1,45
2024-08-01 02:00:00+08:00,485,28.4,86,0.0,4,0,8,1,2,0
2024-08-01 02:15:00+08:00,497,28.4,86,0.0,4,0,8,1,2,15
2024-08-01 02:30:00+08:00,508,28.4,86,0.0,4,0,8,1,2,30
2024-08-01 02:45:00+08:00,508,28.4,86,0.0,4,0,8,1,2,45
2024-08-01 03:00:00+08:00,506,28.2,86,0.0,4,0,8,1,3,0
2024-08-01 03:15:00+08:00,507,28.2,86,0.0,4,0,8,1,3,15
2024-08-01 03:30:00+08:00,498,28.2,86,0.0,4,0,8,1,3,30
2024-08-01 03:45:00+08:00,487,28.2,86,0.0,4,0,8,1,3,45
2024-08-01 04:00:00+08:00,496,28.0,86,0.0,4,0,8,1,4,0
2024-08-01 04:15:00+08:00,483,28.0,86,0.0,4,0,8,1,4,15
2024-08-01 04:30:00+08:00,473,28.0,86,0.0,4,0,8,1,4,30
2024-08-01 04:45:00+08:00,464,28.0,86,0.0,4,0,8,1,4,45
2024-08-01 05:00:00+08:00,453,27.8,87,0.0,4,0,8,1,5,0
2024-08-01 05:15:00+08:00,449,27.8,87,0.0,4,0,8,1,5,15
2024-08-01 05:30:00+08:00,443,27.8,87,0.0,4,0,8,1,5,30
2024-08-01 05:45:00+08:00,461,27.8,87,0.0,4,0,8,1,5,45
2024-08-01 06:00:00+08:00,305,28.2,85,0.0,4,0,8,1,6,0
2024-08-01 06:15:00+08:00,301,28.2,85,0.0,4,0,8,1,6,15
2024-08-01 06:30:00+08:00,273,28.2,85,0.0,4,0,8,1,6,30
2024-08-01 06:45:00+08:00,261,28.2,85,0.0,4,0,8,1,6,45
2024-08-01 07:00:00+08:00,222,29.1,78,0.0,4,0,8,1,7,0
2024-08-01 07:15:00+08:00,195,29.1,78,0.0,4,0,8,1,7,15
2024-08-01 07:30:00+08:00,166,29.1,78,0.0,4,0,8,1,7,30
2024-08-01 07:45:00+08:00,157,29.1,78,0.0,4,0,8,1,7,45
2024-08-01 08:00:00+08:00,149,30.0,77,0.0,4,0,8,1,8,0
2024-08-01 08:15:00+08:00,159,30.0,77,0.0,4,0,8,1,8,15
2024-08-01 08:30:00+08:00,152,30.0,77,0.0,4,0,8,1,8,30
2024-08-01 08:45:00+08:00,149,30.0,77,0.0,4,0,8,1,8,45
2024-08-01 09:00:00+08:00,121,31.1,72,0.0,4,0,8,1,9,0
2024-08-01 09:15:00+08:00,107,31.1,72,0.0,4,0,8,1,9,15
2024-08-01 09:30:00+08:00,171,31.1,72,0.0,4,0,8,1,9,30
2024-08-01 09:45:00+08:00,125,31.1,72,0.0,4,0,8,1,9,45
2024-08-01 10:00:00+08:00,-28,31.7,70,0.0,4,0,8,1,10,0
2024-08-01 10:15:00+08:00,107,31.7,70,0.0,4,0,8,1,10,15
2024-08-01 10:30:00+08:00,24,31.7,70,0.0,4,0,8,1,10,30
2024-08-01 10:45:00+08:00,63,31.7,70,0.0,4,0,8,1,10,45
2024-08-01 11:00:00+08:00,146,32.0,68,0.0,4,0,8,1,11,0
2024-08-01 11:15:00+08:00,62,32.0,68,0.0,4,0,8,1,11,15
2024-08-01 11:30:00+08:00,47,32.0,68,0.0,4,0,8,1,11,30
2024-08-01 11:45:00+08:00,19,32.0,68,0.0,4,0,8,1,11,45
2024-08-01 12:00:00+08:00,67,33.1,65,0.0,4,0,8,1,12,0
2024-08-01 12:15:00+08:00,111,33.1,65,0.0,4,0,8,1,12,15
2024-08-01 12:30:00+08:00,125,33.1,65,0.0,4,0,8,1,12,30
2024-08-01 12:45:00+08:00,62,33.1,65,0.0,4,0,8,1,12,45
2024-08-01 13:00:00+08:00,19,32.5,71,0.0,4,0,8,1,13,0
2024-08-01 13:15:00+08:00,108,32.5,71,0.0,4,0,8,1,13,15
2024-08-01 13:30:00+08:00,0,32.5,71,0.0,4,0,8,1,13,30
2024-08-01 13:45:00+08:00,105,32.5,71,0.0,4,0,8,1,13,45
2024-08-01 14:00:00+08:00,79,32.3,70,0.0,4,0,8,1,14,0
2024-08-01 14:15:00+08:00,94,32.3,70,0.0,4,0,8,1,14,15
2024-08-01 14:30:00+08:00,119,32.3,70,0.0,4,0,8,1,14,30
2024-08-01 14:45:00+08:00,138,32.3,70,0.0,4,0,8,1,14,45
2024-08-01 15:00:00+08:00,309,32.2,69,0.0,4,0,8,1,15,0
2024-08-01 15:15:00+08:00,325,32.2,69,0.0,4,0,8,1,15,15
2024-08-01 15:30:00+08:00,335,32.2,69,0.0,4,0,8,1,15,30
2024-08-01 15:45:00+08:00,330,32.2,69,0.0,4,0,8,1,15,45
2024-08-01 16:00:00+08:00,336,32.0,69,0.0,4,0,8,1,16,0
2024-08-01 16:15:00+08:00,359,32.0,69,0.0,4,0,8,1,16,15
2024-08-01 16:30:00+08:00,380,32.0,69,0.0,4,0,8,1,16,30
2024-08-01 16:45:00+08:00,378,32.0,69,0.0,4,0,8,1,16,45
2024-08-01 17:00:00+08:00,383,31.4,72,0.0,4,0,8,1,17,0
2024-08-01 17:15:00+08:00,406,31.4,72,0.0,4,0,8,1,17,15
2024-08-01 17:30:00+08:00,419,31.4,72,0.0,4,0,8,1,17,30
2024-08-01 17:45:00+08:00,421,31.4,72,0.0,4,0,8,1,17,45
2024-08-01 18:00:00+08:00,430,30.7,76,0.0,4,0,8,1,18,0
2024-08-01 18:15:00+08:00,418,30.7,76,0.0,4,0,8,1,18,15
2024-08-01 18:30:00+08:00,429,30.7,76,0.0,4,0,8,1,18,30
2024-08-01 18:45:00+08:00,444,30.7,76,0.0,4,0,8,1,18,45
2024-08-01 19:00:00+08:00,465,30.2,78,0.0,4,0,8,1,19,0
2024-08-01 19:15:00+08:00,473,30.2,78,0.0,4,0,8,1,19,15
2024-08-01 19:30:00+08:00,471,30.2,78,0.0,4,0,8,1,19,30
2024-08-01 19:45:00+08:00,472,30.2,78,0.0,4,0,8,1,19,45
2024-08-01 20:00:00+08:00,457,29.7,83,0.0,4,0,8,1,20,0
2024-08-01 20:15:00+08:00,447,29.7,83,0.0,4,0,8,1,20,15
2024-08-01 20:30:00+08:00,443,29.7,83,0.0,4,0,8,1,20,30
2024-08-01 20:45:00+08:00,448,29.7,83,0.0,4,0,8,1,20,45
2024-08-01 21:00:00+08:00,462,29.7,85,0.0,4,0,8,1,21,0
2024-08-01 21:15:00+08:00,496,29.7,85,0.0,4,0,8,1,21,15
2024-08-01 21:30:00+08:00,484,29.7,85,0.0,4,0,8,1,21,30
2024-08-01 21:45:00+08:00,449,29.7,85,0.0,4,0,8,1,21,45
2024-08-01 22:00:00+08:00,439,29.8,78,0.0,4,0,8,1,22,0
2024-08-01 22:15:00+08:00,413,29.8,78,0.0,4,0,8,1,22,15
2024-08-01 22:30:00+08:00,412,29.8,78,0.0,4,0,8,1,22,30
2024-08-01 22:45:00+08:00,416,29.8,78,0.0,4,0,8,1,22,45
2024-08-01 23:00:00+08:00,408,29.3,85,0.0,4,0,8,1,23,0
2024-08-01 23:15:00+08:00,388,29.3,85,0.0,4,0,8,1,23,15
2024-08-01 23:30:00+08:00,375,29.3,85,0.0,4,0,8,1,23,30
2024-08-01 23:45:00+08:00,380,29.3,85,0.0,4,0,8,1,23,45
2024-08-02 00:00:00+08:00,512,29.2,87,0.0,5,1,8,2,0,0
2024-08-02 00:15:00+08:00,519,29.2,87,0.0,5,1,8,2,0,15
2024-08-02 00:30:00+08:00,529,29.2,87,0.0,5,1,8,2,0,30
2024-08-02 00:45:00+08:00,521,29.2,87,0.0,5,1,8,2,0,45
2024-08-02 01:00:00+08:00,509,29.0,88,0.0,5,1,8,2,1,0
2024-08-02 01:15:00+08:00,545,29.0,88,0.0,5,1,8,2,1,15
2024-08-02 01:30:00+08:00,584,29.0,88,0.0,5,1,8,2,1,30
2024-08-02 01:45:00+08:00,553,29.0,88,0.0,5,1,8,2,1,45
2024-08-02 02:00:00+08:00,527,28.9,89,0.0,5,1,8,2,2,0
2024-08-02 02:15:00+08:00,566,28.9,89,0.0,5,1,8,2,2,15
2024-08-02 02:30:00+08:00,557,28.9,89,0.0,5,1,8,2,2,30
2024-08-02 02:45:00+08:00,556,28.9,89,0.0,5,1,8,2,2,45
2024-08-02 03:00:00+08:00,541,28.8,88,0.0,5,1,8,2,3,0
2024-08-02 03:15:00+08:00,509,28.8,88,0.0,5,1,8,2,3,15
2024-08-02 03:30:00+08:00,486,28.8,88,0.0,5,1,8,2,3,30
2024-08-02 03:45:00+08:00,488,28.8,88,0.0,5,1,8,2,3,45
2024-08-02 04:00:00+08:00,484,28.4,90,0.0,5,1,8,2,4,0
2024-08-02 04:15:00+08:00,485,28.4,90,0.0,5,1,8,2,4,15
2024-08-02 04:30:00+08:00,480,28.4,90,0.0,5,1,8,2,4,30
2024-08-02 04:45:00+08:00,474,28.4,90,0.0,5,1,8,2,4,45
2024-08-02 05:00:00+08:00,462,28.4,90,0.0,5,1,8,2,5,0
2024-08-02 05:15:00+08:00,446,28.4,90,0.0,5,1,8,2,5,15
2024-08-02 05:30:00+08:00,476,28.4,90,0.0,5,1,8,2,5,30
2024-08-02 05:45:00+08:00,506,28.4,90,0.0,5,1,8,2,5,45
2024-08-02 06:00:00+08:00,348,28.4,90,0.0,5,1,8,2,6,0
2024-08-02 06:15:00+08:00,302,28.4,90,0.0,5,1,8,2,6,15
2024-08-02 06:30:00+08:00,268,28.4,90,0.0,5,1,8,2,6,30
2024-08-02 06:45:00+08:00,242,28.4,90,0.0,5,1,8,2,6,45
2024-08-02 07:00:00+08:00,207,29.7,80,0.0,5,1,8,2,7,0
2024-08-02 07:15:00+08:00,202,29.7,80,0.0,5,1,8,2,7,15
2024-08-02 07:30:00+08:00,180,29.7,80,0.0,5,1,8,2,7,30
2024-08-02 07:45:00+08:00,194,29.7,80,0.0,5,1,8,2,7,45
2024-08-02 08:00:00+08:00,228,30.0,78,0.0,5,1,8,2,8,0
2024-08-02 08:15:00+08:00,119,30.0,78,0.0,5,1,8,2,8,15
2024-08-02 08:30:00+08:00,102,30.0,78,0.0,5,1,8,2,8,30
2024-08-02 08:45:00+08:00,241,30.0,78,0.0,5,1,8,2,8,45
2024-08-02 09:00:00+08:00,94,30.9,71,0.0,5,1,8,2,9,0
2024-08-02 09:15:00+08:00,42,30.9,71,0.0,5,1,8,2,9,15
2024-08-02 09:30:00+08:00,28,30.9,71,0.0,5,1,8,2,9,30
2024-08-02 09:45:00+08:00,122,30.9,71,0.0,5,1,8,2,9,45
2024-08-02 10:00:00+08:00,-83,32.3,67,0.0,5,1,8,2,10,0
2024-08-02 10:15:00+08:00,-94,32.3,67,0.0,5,1,8,2,10,15
2024-08-02 10:30:00+08:00,-155,32.3,67,0.0,5,1,8,2,10,30
2024-08-02 10:45:00+08:00,-103,32.3,67,0.0,5,1,8,2,10,45
2024-08-02 11:00:00+08:00,-150,33.2,61,0.0,5,1,8,2,11,0
2024-08-02 11:15:00+08:00,-39,33.2,61,0.0,5,1,8,2,11,15
2024-08-02 11:30:00+08:00,-85,33.2,61,0.0,5,1,8,2,11,30
2024-08-02 11:45:00+08:00,-54,33.2,61,0.0,5,1,8,2,11,45
2024-08-02 12:00:00+08:00,-30,32.4,68,0.0,5,1,8,2,12,0
2024-08-02 12:15:00+08:00,-62,32.4,68,0.0,5,1,8,2,12,15
2024-08-02 12:30:00+08:00,-20,32.4,68,0.0,5,1,8,2,12,30
2024-08-02 12:45:00+08:00,-38,32.4,68,0.0,5,1,8,2,12,45
2024-08-02 13:00:00+08:00,-56,32.6,63,0.0,5,1,8,2,13,0
2024-08-02 13:15:00+08:00,-44,32.6,63,0.0,5,1,8,2,13,15
2024-08-02 13:30:00+08:00,-90,32.6,63,0.0,5,1,8,2,13,30
2024-08-02 13:45:00+08:00,-75,32.6,63,0.0,5,1,8,2,13,45
2024-08-02 14:00:00+08:00,-30,32.6,64,0.0,5,1,8,2,14,0
2024-08-02 14:15:00+08:00,-32,32.6,64,0.0,5,1,8,2,14,15
2024-08-02 14:30:00+08:00,30,32.6,64,0.0,5,1,8,2,14,30
2024-08-02 14:45:00+08:00,126,32.6,64,0.0,5,1,8,2,14,45
2024-08-02 15:00:00+08:00,153,32.0,67,0.0,5,1,8,2,15,0
2024-08-02 15:15:00+08:00,182,32.0,67,0.0,5,1,8,2,15,15
2024-08-02 15:30:00+08:00,198,32.0,67,0.0,5,1,8,2,15,30
2024-08-02 15:45:00+08:00,234,32.0,67,0.0,5,1,8,2,15,45
2024-08-02 16:00:00+08:00,251,32.0,70,0.0,5,1,8,2,16,0
2024-08-02 16:15:00+08:00,284,32.0,70,0.0,5,1,8,2,16,15
2024-08-02 16:30:00+08:00,338,32.0,70,0.0,5,1,8,2,16,30
2024-08-02 16:45:00+08:00,350,32.0,70,0.0,5,1,8,2,16,45
2024-08-02 17:00:00+08:00,334,32.3,65,0.0,5,1,8,2,17,0
2024-08-02 17:15:00+08:00,338,32.3,65,0.0,5,1,8,2,17,15
2024-08-02 17:30:00+08:00,356,32.3,65,0.0,5,1,8,2,17,30
2024-08-02 17:45:00+08:00,390,32.3,65,0.0,5,1,8,2,17,45
2024-08-02 18:00:00+08:00,397,31.6,66,0.0,5,1,8,2,18,0
2024-08-02 18:15:00+08:00,400,31.6,66,0.0,5,1,8,2,18,15
2024-08-02 18:30:00+08:00,406,31.6,66,0.0,5,1,8,2,18,30
2024-08-02 18:45:00+08:00,414,31.6,66,0.0,5,1,8,2,18,45
2024-08-02 19:00:00+08:00,423,31.1,68,0.0,5,1,8,2,19,0
2024-08-02 19:15:00+08:00,427,31.1,68,0.0,5,1,8,2,19,15
2024-08-02 19:30:00+08:00,414,31.1,68,0.0,5,1,8,2,19,30
2024-08-02 19:45:00+08:00,418,31.1,68,0.0,5,1,8,2,19,45
2024-08-02 20:00:00+08:00,413,30.8,72,0.0,5,1,8,2,20,0
2024-08-02 20:15:00+08:00,430,30.8,72,0.0,5,1,8,2,20,15
2024-08-02 20:30:00+08:00,429,30.8,72,0.0,5,1,8,2,20,30
2024-08-02 20:45:00+08:00,430,30.8,72,0.0,5,1,8,2,20,45
2024-08-02 21:00:00+08:00,419,30.7,73,0.0,5,1,8,2,21,0
2024-08-02 21:15:00+08:00,422,30.7,73,0.0,5,1,8,2,21,15
2024-08-02 21:30:00+08:00,422,30.7,73,0.0,5,1,8,2,21,30
2024-08-02 21:45:00+08:00,409,30.7,73,0.0,5,1,8,2,21,45
2024-08-02 22:00:00+08:00,400,30.6,74,0.0,5,1,8,2,22,0
2024-08-02 22:15:00+08:00,387,30.6,74,0.0,5,1,8,2,22,15
2024-08-02 22:30:00+08:00,379,30.6,74,0.0,5,1,8,2,22,30
2024-08-02 22:45:00+08:00,380,30.6,74,0.0,5,1,8,2,22,45
2024-08-02 23:00:00+08:00,378,30.4,76,0.0,5,1,8,2,23,0
2024-08-02 23:15:00+08:00,382,30.4,76,0.0,5,1,8,2,23,15
2024-08-02 23:30:00+08:00,377,30.4,76,0.0,5,1,8,2,23,30
2024-08-02 23:45:00+08:00,355,30.4,76,0.0,5,1,8,2,23,45
2024-08-03 00:00:00+08:00,499,29.9,78,0.0,6,1,8,3,0,0
2024-08-03 00:15:00+08:00,494,29.9,78,0.0,6,1,8,3,0,15
2024-08-03 00:30:00+08:00,514,29.9,78,0.0,6,1,8,3,0,30
2024-08-03 00:45:00+08:00,542,29.9,78,0.0,6,1,8,3,0,45
2024-08-03 01:00:00+08:00,532,29.4,80,0.0,6,1,8,3,1,0
2024-08-03 01:15:00+08:00,500,29.4,80,0.0,6,1,8,3,1,15
2024-08-03 01:30:00+08:00,497,29.4,80,0.0,6,1,8,3,1,30
2024-08-03 01:45:00+08:00,486,29.4,80,0.0,6,1,8,3,1,45
2024-08-03 02:00:00+08:00,490,29.0,85,0.0,6,1,8,3,2,0
2024-08-03 02:15:00+08:00,532,29.0,85,0.0,6,1,8,3,2,15
2024-08-03 02:30:00+08:00,546,29.0,85,0.0,6,1,8,3,2,30
2024-08-03 02:45:00+08:00,518,29.0,85,0.0,6,1,8,3,2,45
2024-08-03 03:00:00+08:00,495,29.0,85,0.0,6,1,8,3,3,0
2024-08-03 03:15:00+08:00,495,29.0,85,0.0,6,1,8,3,3,15
2024-08-03 03:30:00+08:00,486,29.0,85,0.0,6,1,8,3,3,30
2024-08-03 03:45:00+08:00,491,29.0,85,0.0,6,1,8,3,3,45
2024-08-03 04:00:00+08:00,479,28.8,85,0.0,6,1,8,3,4,0
2024-08-03 04:15:00+08:00,476,28.8,85,0.0,6,1,8,3,4,15
2024-08-03 04:30:00+08:00,464,28.8,85,0.0,6,1,8,3,4,30
2024-08-03 04:45:00+08:00,465,28.8,85,0.0,6,1,8,3,4,45
2024-08-03 05:00:00+08:00,451,28.7,87,0.0,6,1,8,3,5,0
2024-08-03 05:15:00+08:00,450,28.7,87,0.0,6,1,8,3,5,15
2024-08-03 05:30:00+08:00,475,28.7,87,0.0,6,1,8,3,5,30
2024-08-03 05:45:00+08:00,488,28.7,87,0.0,6,1,8,3,5,45
2024-08-03 06:00:00+08:00,327,28.5,88,0.0,6,1,8,3,6,0
2024-08-03 06:15:00+08:00,277,28.5,88,0.0,6,1,8,3,6,15
2024-08-03 06:30:00+08:00,258,28.5,88,0.0,6,1,8,3,6,30
2024-08-03 06:45:00+08:00,239,28.5,88,0.0,6,1,8,3,6,45
2024-08-03 07:00:00+08:00,204,29.7,82,0.0,6,1,8,3,7,0
2024-08-03 07:15:00+08:00,172,29.7,82,0.0,6,1,8,3,7,15
2024-08-03 07:30:00+08:00,148,29.7,82,0.0,6,1,8,3,7,30
2024-08-03 07:45:00+08:00,121,29.7,82,0.0,6,1,8,3,7,45
2024-08-03 08:00:00+08:00,148,30.6,76,0.0,6,1,8,3,8,0
2024-08-03 08:15:00+08:00,82,30.6,76,0.0,6,1,8,3,8,15
2024-08-03 08:30:00+08:00,136,30.6,76,0.0,6,1,8,3,8,30
2024-08-03 08:45:00+08:00,67,30.6,76,0.0,6,1,8,3,8,45
2024-08-03 09:00:00+08:00,86,31.5,70,0.0,6,1,8,3,9,0
2024-08-03 09:15:00+08:00,36,31.5,70,0.0,6,1,8,3,9,15
2024-08-03 09:30:00+08:00,0,31.5,70,0.0,6,1,8,3,9,30
2024-08-03 09:45:00+08:00,-15,31.5,70,0.0,6,1,8,3,9,45
2024-08-03 10:00:00+08:00,-174,32.4,65,0.0,6,1,8,3,10,0
2024-08-03 10:15:00+08:00,-181,32.4,65,0.0,6,1,8,3,10,15
2024-08-03 10:30:00+08:00,-200,32.4,65,0.0,6,1,8,3,10,30
2024-08-03 10:45:00+08:00,-204,32.4,65,0.0,6,1,8,3,10,45
2024-08-03 11:00:00+08:00,-66,32.6,67,0.0,6,1,8,3,11,0
2024-08-03 11:15:00+08:00,-60,32.6,67,0.0,6,1,8,3,11,15
2024-08-03 11:30:00+08:00,-64,32.6,67,0.0,6,1,8,3,11,30
2024-08-03 11:45:00+08:00,-86,32.6,67,0.0,6,1,8,3,11,45
2024-08-03 12:00:00+08:00,-71,32.7,70,0.0,6,1,8,3,12,0
2024-08-03 12:15:00+08:00,-42,32.7,70,0.0,6,1,8,3,12,15
2024-08-03 12:30:00+08:00,-13,32.7,70,0.0,6,1,8,3,12,30
2024-08-03 12:45:00+08:00,10,32.7,70,0.0,6,1,8,3,12,45
2024-08-03 13:00:00+08:00,-21,32.6,71,0.0,6,1,8,3,13,0
2024-08-03 13:15:00+08:00,-48,32.6,71,0.0,6,1,8,3,13,15
2024-08-03 13:30:00+08:00,-26,32.6,71,0.0,6,1,8,3,13,30
2024-08-03 13:45:00+08:00,0,32.6,71,0.0,6,1,8,3,13,45
2024-08-03 14:00:00+08:00,-118,33.1,69,0.0,6,1,8,3,14,0
2024-08-03 14:15:00+08:00,-111,33.1,69,0.0,6,1,8,3,14,15
2024-08-03 14:30:00+08:00,-85,33.1,69,0.0,6,1,8,3,14,30
